x,y,identifier,file_path,dataset_id,station_id,station_name,station_gaw_id,station_gaw_url,contributor_name,contributor_id,contributor_url,country_id,country_name_en,country_name_fr,gaw_id,instrument_name,instrument_model,instrument_serial,observation_date,daily_date,daily_wlcode,daily_obscode,daily_columno3,daily_stdevo3,daily_utc_begin,daily_utc_end,daily_utc_mean,daily_nobs,daily_mmu,daily_columnso2,monthly_date,monthly_columno3,monthly_stdevo3,monthly_npts,url
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-19:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-19T00:00:00Z,9,0,379.3,1.6,9.71,12.79,10.93,10.0,3.64,0.7,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-19:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-19T00:00:00Z,9,0,379.3,1.6,9.71,12.79,10.93,10.0,3.65,-0.4,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-18:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-18T00:00:00Z,9,5,370.0,6.5,9.65,13.98,11.81,12.0,3.59,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-18:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-18T00:00:00Z,9,5,366.3,5.6,9.65,13.98,11.81,12.0,3.59,-2.4,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-17:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-17T00:00:00Z,9,5,334.4,4.9,9.67,13.24,11.43,10.0,3.50,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-17:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-17T00:00:00Z,9,5,331.2,4.1,9.67,13.24,11.43,10.0,3.50,-1.1,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-16:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-16T00:00:00Z,9,0,327.9,2.0,9.62,14.09,11.85,4.0,4.67,0.8,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-16:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-16T00:00:00Z,9,0,327.9,2.0,9.62,14.09,11.85,4.0,4.67,-0.2,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-15:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-15T00:00:00Z,9,5,346.6,6.3,9.70,14.03,11.69,11.0,3.72,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-15:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-15T00:00:00Z,9,5,344.6,3.8,9.70,14.03,11.69,11.0,3.69,1.2,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-14:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-14T00:00:00Z,9,5,359.8,10.9,9.71,14.00,11.90,12.0,3.67,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-14:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-14T00:00:00Z,9,5,356.7,10.1,9.71,14.00,11.90,12.0,3.67,-0.4,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-13:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-13T00:00:00Z,9,5,292.1,2.8,9.73,13.95,11.82,12.0,3.83,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-13:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-13T00:00:00Z,9,5,289.3,3.6,9.73,13.95,11.82,12.0,3.82,-0.1,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-12:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-12T00:00:00Z,9,5,311.2,6.6,9.77,13.99,11.87,12.0,3.80,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-12:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-12T00:00:00Z,9,5,309.3,5.0,9.77,13.99,11.87,12.0,3.76,1.1,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-11:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-11T00:00:00Z,9,5,346.7,6.0,9.75,13.97,11.85,12.0,3.94,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-11:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-11T00:00:00Z,9,5,344.8,3.7,9.75,13.97,11.85,12.0,3.93,-1.9,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-10:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-10T00:00:00Z,9,0,353.6,2.6,9.69,13.63,11.74,19.0,3.80,0.8,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-10:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-10T00:00:00Z,9,0,353.5,2.6,9.69,13.63,11.74,19.0,3.80,-0.3,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-09:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-09T00:00:00Z,9,0,349.5,2.2,9.70,13.86,11.89,20.0,3.81,0.9,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-09:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-09T00:00:00Z,9,0,349.5,2.2,9.70,13.86,11.89,20.0,3.82,-0.3,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-08:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-08T00:00:00Z,9,0,339.7,1.5,10.62,13.47,12.04,2.0,4.35,0.1,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-08:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-08T00:00:00Z,9,0,339.7,1.5,10.62,13.47,12.04,2.0,4.35,-1.1,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-07:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-07T00:00:00Z,9,5,336.2,6.1,9.79,13.54,11.67,11.0,3.93,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-07:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-07T00:00:00Z,9,5,333.6,4.7,9.79,13.54,11.67,11.0,3.93,0.3,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-06:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-06T00:00:00Z,9,5,332.3,6.0,9.81,13.50,11.66,11.0,3.90,,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-06:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-06T00:00:00Z,9,5,329.8,4.2,9.81,13.50,11.66,11.0,3.90,-0.3,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-05:20110101.Brewer.MKIII.189.KNMI.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-05T00:00:00Z,9,0,327.7,0.9,10.12,13.61,11.87,18.0,3.84,1.0,2011-01-01T00:00:00Z,346.3,34.8,31.0,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.Brewer.MKIII.189.KNMI.csv
5.18,52.1,Brewer:MKIII:189:TotalOzone_1.0:316:KNMI:WOUDC:2011-01-05:20110101.brewer.mkiii.189.knmi.csv,/apps/data/wdr-ingest/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv,TotalOzone_1.0,316,De Bilt,DBT,https://gawsis.meteoswiss.ch/GAWSIS/index.html#/search/station/stationReportDetails/0-20008-0-DBT,National  Meteorological Institute of the Netherlands,KNMI:WOUDC,http://www.knmi.nl/onderzk/,NLD,Netherlands,Pays-Bas,,Brewer,MKIII,189,2011-01-01T00:00:00Z,2011-01-05T00:00:00Z,9,0,327.7,0.9,10.12,13.61,11.87,18.0,3.84,-0.1,,,,,https://woudc.org/archive/Archive-NewFormat/TotalOzone_1.0_1/stn316/brewer/2011/20110101.brewer.mkiii.189.knmi.csv
