Title:,"Time Series, Area-Averaged of Total column ozone monthly 0.5 x 0.625 deg. [MERRA-2 (monthly)"
2012-08-01 00:00:00,306.275299
2012-09-01 00:00:00,287.542694
2012-10-01 00:00:00,278.206177
2012-11-01 00:00:00,298.277802
2012-12-01 00:00:00,290.048462
2013-01-01 00:00:00,358.800934
2013-02-01 00:00:00,368.653442
2013-03-01 00:00:00,382.678314
2013-04-01 00:00:00,379.152527
2013-05-01 00:00:00,359.419495
2013-06-01 00:00:00,345.09845
2013-07-01 00:00:00,328.154694
2013-08-01 00:00:00,314.374115
2013-09-01 00:00:00,285.740875
2013-10-01 00:00:00,282.732086
2013-11-01 00:00:00,296.069641
2013-12-01 00:00:00,297.046661
2014-01-01 00:00:00,358.360687
2014-02-01 00:00:00,388.815155
2014-03-01 00:00:00,355.611908
2014-04-01 00:00:00,362.267761
2014-05-01 00:00:00,361.20871
2014-06-01 00:00:00,346.093842
2014-07-01 00:00:00,330.729767
2014-08-01 00:00:00,341.391998
2014-09-01 00:00:00,284.589935
2014-10-01 00:00:00,279.779358
2014-11-01 00:00:00,282.236481
2014-12-01 00:00:00,307.451355
2015-01-01 00:00:00,375.650299
2015-02-01 00:00:00,366.703217
2015-03-01 00:00:00,367.959839
2015-04-01 00:00:00,357.376221
2015-05-01 00:00:00,369.979248
2015-06-01 00:00:00,355.036804
2015-07-01 00:00:00,334.196411
2015-08-01 00:00:00,310.465118
2015-09-01 00:00:00,303.507263
2015-10-01 00:00:00,291.170776
2015-11-01 00:00:00,289.069366
2015-12-01 00:00:00,276.526825
2016-01-01 00:00:00,348.92334
2016-02-01 00:00:00,338.207825
2016-03-01 00:00:00,350.303986
2016-04-01 00:00:00,385.0755
2016-05-01 00:00:00,361.009216
2016-06-01 00:00:00,337.438507
2016-07-01 00:00:00,326.46048
2016-08-01 00:00:00,306.714722
2016-09-01 00:00:00,277.603546
2016-10-01 00:00:00,291.42334
2016-11-01 00:00:00,277.495911
2016-12-01 00:00:00,292.269165
2017-01-01 00:00:00,319.891144
2017-02-01 00:00:00,342.253815
2017-03-01 00:00:00,349.795471
2017-04-01 00:00:00,346.450897
2017-05-01 00:00:00,347.075317
2017-06-01 00:00:00,321.965729
2017-07-01 00:00:00,327.772919
2017-08-01 00:00:00,311.297546
2017-09-01 00:00:00,312.003784
2017-10-01 00:00:00,271.842896
2017-11-01 00:00:00,296.582611
2017-12-01 00:00:00,299.055786
2018-01-01 00:00:00,348.950806
2018-02-01 00:00:00,392.937073
2018-03-01 00:00:00,415.331421
2018-04-01 00:00:00,361.250763
2018-05-01 00:00:00,346.50415
2018-06-01 00:00:00,340.327026
2018-07-01 00:00:00,325.733093
2018-08-01 00:00:00,314.201111
2018-09-01 00:00:00,288.517578
2018-10-01 00:00:00,286.64624
2018-11-01 00:00:00,304.660278
2018-12-01 00:00:00,301.633087
2019-01-01 00:00:00,330.263184
2019-02-01 00:00:00,328.542114
2019-03-01 00:00:00,361.212219
2019-04-01 00:00:00,374.237915
2019-05-01 00:00:00,366.452728
2019-06-01 00:00:00,339.85965
2019-07-01 00:00:00,330.211243
2019-08-01 00:00:00,318.583618
2019-09-01 00:00:00,285.131134
2019-10-01 00:00:00,277.610291
2019-11-01 00:00:00,302.006622
2019-12-01 00:00:00,305.235931
2020-01-01 00:00:00,321.8078
2020-02-01 00:00:00,351.706024
2020-03-01 00:00:00,372.827454
2020-04-01 00:00:00,335.700775
2020-05-01 00:00:00,345.982849
2020-06-01 00:00:00,337.535004
2020-07-01 00:00:00,324.833374
2020-08-01 00:00:00,305.540894
2020-09-01 00:00:00,284.733002
2020-10-01 00:00:00,290.980621
2020-11-01 00:00:00,282.334198
2020-12-01 00:00:00,297.20697
2021-01-01 00:00:00,317.28244
2021-02-01 00:00:00,341.823975
2021-03-01 00:00:00,359.228607
2021-04-01 00:00:00,381.510956
2021-05-01 00:00:00,372.293518
2021-06-01 00:00:00,329.623016
2021-07-01 00:00:00,326.368347
2021-08-01 00:00:00,322.982086
2021-09-01 00:00:00,285.932343
2021-10-01 00:00:00,275.175415
2021-11-01 00:00:00,296.73056
2021-12-01 00:00:00,305.57135
2022-01-01 00:00:00,321.974335
2022-02-01 00:00:00,340.20932
2022-03-01 00:00:00,364.069977
2022-04-01 00:00:00,365.886108
2022-05-01 00:00:00,357.655029
2022-06-01 00:00:00,331.619385
2022-07-01 00:00:00,326.848541
2022-08-01 00:00:00,309.786285
2022-09-01 00:00:00,303.865295
2022-10-01 00:00:00,282.899536
2022-11-01 00:00:00,295.958801
2022-12-01 00:00:00,307.729218
2023-01-01 00:00:00,332.187256
2023-02-01 00:00:00,298.589691
2023-03-01 00:00:00,367.175476
2023-04-01 00:00:00,364.455627
2023-05-01 00:00:00,350.248199
2023-06-01 00:00:00,340.761871
2023-07-01 00:00:00,340.117004
2023-08-01 00:00:00,306.355835
2023-09-01 00:00:00,279.252625
2023-10-01 00:00:00,281.063202
2023-11-01 00:00:00,310.833588
2023-12-01 00:00:00,286.344269
2024-01-01 00:00:00,352.543915
2024-02-01 00:00:00,365.23941
2024-03-01 00:00:00,381.710541
2024-04-01 00:00:00,399.048065
2024-05-01 00:00:00,377.530609
2024-06-01 00:00:00,371.68811
2024-07-01 00:00:00,353.092621
2024-08-01 00:00:00,317.007172
2024-09-01 00:00:00,304.262054
2024-10-01 00:00:00,285.57196
2024-11-01 00:00:00,287.365295
2024-12-01 00:00:00,294.760925
2025-01-01 00:00:00,317.854218
2025-02-01 00:00:00,365.614075
2025-03-01 00:00:00,297.190369
2025-04-01 00:00:00,357.94693
2025-05-01 00:00:00,366.545227
2025-06-01 00:00:00,332.162445
2025-07-01 00:00:00,331.261139
2025-08-01 00:00:00,309.337616
2025-09-01 00:00:00,291.321503
2025-10-01 00:00:00,276.642395
2025-11-01 00:00:00,281.221832
2025-12-01 00:00:00,303.091125
