########################################################################################
# This file contains data retrieved from the CDS https://cds.climate.copernicus.eu/datasets/insitu-observations-woudc-ozone-total-column-and-profiles
# This is a C3S product under the following licences:
# 20180314_Copernicus_License_V1.1
# woudc-data-policy
# This is a CSV file following the CDS convention cdm-obs
# Data source: TotalOzone
# Time extent: 20040101 - 20250331
# Geographic area (minlat/maxlat/minlon/maxlon): 50.80/50.80/4.35/4.35
# Variables selected and units:
# total_ozone_column [Dobson-units]
# standard_deviation_ozone [None]
# Uncertainty legend:
# No uncertainty columns available for this dataset.
########################################################################################
index,observation_id,report_id,observed_variable,observation_value,units,sensor_id,primary_station_id,height_of_station_above_sea_level,report_timestamp,longitude,latitude
14092,484895,19616,standard_deviation_ozone,2.9,None,MKII,53,100.0,2012-10-14,4.35,50.8
14093,484924,19617,standard_deviation_ozone,1.7,None,MKIII,53,100.0,2012-10-14,4.35,50.8
14094,484896,19616,total_ozone_column,298.0,Dobson-units,MKII,53,100.0,2012-10-15,4.35,50.8
14095,484925,19617,total_ozone_column,299.7,Dobson-units,MKIII,53,100.0,2012-10-15,4.35,50.8
14096,484896,19616,standard_deviation_ozone,6.7,None,MKII,53,100.0,2012-10-15,4.35,50.8
14097,484925,19617,standard_deviation_ozone,5.2,None,MKIII,53,100.0,2012-10-15,4.35,50.8
14098,484897,19616,total_ozone_column,283.9,Dobson-units,MKII,53,100.0,2012-10-16,4.35,50.8
14099,484926,19617,total_ozone_column,283.3,Dobson-units,MKIII,53,100.0,2012-10-16,4.35,50.8
14100,484897,19616,standard_deviation_ozone,5.3,None,MKII,53,100.0,2012-10-16,4.35,50.8
14101,484926,19617,standard_deviation_ozone,3.2,None,MKIII,53,100.0,2012-10-16,4.35,50.8
14102,484898,19616,total_ozone_column,280.9,Dobson-units,MKII,53,100.0,2012-10-17,4.35,50.8
14103,484927,19617,total_ozone_column,269.2,Dobson-units,MKIII,53,100.0,2012-10-17,4.35,50.8
14104,484898,19616,standard_deviation_ozone,4.8,None,MKII,53,100.0,2012-10-17,4.35,50.8
14105,484927,19617,standard_deviation_ozone,3.6,None,MKIII,53,100.0,2012-10-17,4.35,50.8
14106,484899,19616,total_ozone_column,260.2,Dobson-units,MKII,53,100.0,2012-10-18,4.35,50.8
14107,484928,19617,total_ozone_column,262.4,Dobson-units,MKIII,53,100.0,2012-10-18,4.35,50.8
14108,484899,19616,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-10-18,4.35,50.8
14109,484928,19617,standard_deviation_ozone,1.6,None,MKIII,53,100.0,2012-10-18,4.35,50.8
14110,484900,19616,total_ozone_column,255.5,Dobson-units,MKII,53,100.0,2012-10-19,4.35,50.8
14111,484929,19617,total_ozone_column,256.8,Dobson-units,MKIII,53,100.0,2012-10-19,4.35,50.8
14112,484900,19616,standard_deviation_ozone,1.2,None,MKII,53,100.0,2012-10-19,4.35,50.8
14113,484929,19617,standard_deviation_ozone,1.0,None,MKIII,53,100.0,2012-10-19,4.35,50.8
14114,484901,19616,total_ozone_column,264.4,Dobson-units,MKII,53,100.0,2012-10-20,4.35,50.8
14115,484930,19617,total_ozone_column,268.0,Dobson-units,MKIII,53,100.0,2012-10-20,4.35,50.8
14116,484901,19616,standard_deviation_ozone,3.1,None,MKII,53,100.0,2012-10-20,4.35,50.8
14117,484930,19617,standard_deviation_ozone,7.9,None,MKIII,53,100.0,2012-10-20,4.35,50.8
14118,484902,19616,total_ozone_column,256.2,Dobson-units,MKII,53,100.0,2012-10-21,4.35,50.8
14119,484931,19617,total_ozone_column,257.9,Dobson-units,MKIII,53,100.0,2012-10-21,4.35,50.8
14120,484902,19616,standard_deviation_ozone,1.3,None,MKII,53,100.0,2012-10-21,4.35,50.8
14121,484931,19617,standard_deviation_ozone,0.8,None,MKIII,53,100.0,2012-10-21,4.35,50.8
14122,484903,19616,total_ozone_column,247.5,Dobson-units,MKII,53,100.0,2012-10-22,4.35,50.8
14123,484932,19617,total_ozone_column,246.7,Dobson-units,MKIII,53,100.0,2012-10-22,4.35,50.8
14124,484903,19616,standard_deviation_ozone,1.0,None,MKII,53,100.0,2012-10-22,4.35,50.8
14125,484932,19617,standard_deviation_ozone,1.0,None,MKIII,53,100.0,2012-10-22,4.35,50.8
14126,484904,19616,total_ozone_column,236.0,Dobson-units,MKII,53,100.0,2012-10-23,4.35,50.8
14127,484933,19617,total_ozone_column,236.0,Dobson-units,MKIII,53,100.0,2012-10-23,4.35,50.8
14128,484904,19616,standard_deviation_ozone,1.5,None,MKII,53,100.0,2012-10-23,4.35,50.8
14129,484933,19617,standard_deviation_ozone,1.3,None,MKIII,53,100.0,2012-10-23,4.35,50.8
14130,484905,19616,total_ozone_column,260.5,Dobson-units,MKII,53,100.0,2012-10-24,4.35,50.8
14131,484934,19617,total_ozone_column,261.2,Dobson-units,MKIII,53,100.0,2012-10-24,4.35,50.8
14132,484905,19616,standard_deviation_ozone,2.8,None,MKII,53,100.0,2012-10-24,4.35,50.8
14133,484934,19617,standard_deviation_ozone,2.4,None,MKIII,53,100.0,2012-10-24,4.35,50.8
14134,484906,19616,total_ozone_column,260.6,Dobson-units,MKII,53,100.0,2012-10-25,4.35,50.8
14135,484935,19617,total_ozone_column,249.5,Dobson-units,MKIII,53,100.0,2012-10-25,4.35,50.8
14136,484906,19616,standard_deviation_ozone,1.5,None,MKII,53,100.0,2012-10-25,4.35,50.8
14137,484935,19617,standard_deviation_ozone,9.8,None,MKIII,53,100.0,2012-10-25,4.35,50.8
14138,484907,19616,total_ozone_column,276.5,Dobson-units,MKII,53,100.0,2012-10-26,4.35,50.8
14139,484936,19617,total_ozone_column,268.3,Dobson-units,MKIII,53,100.0,2012-10-26,4.35,50.8
14140,484907,19616,standard_deviation_ozone,1.3,None,MKII,53,100.0,2012-10-26,4.35,50.8
14141,484936,19617,standard_deviation_ozone,10.1,None,MKIII,53,100.0,2012-10-26,4.35,50.8
14142,484937,19617,total_ozone_column,305.4,Dobson-units,MKIII,53,100.0,2012-10-27,4.35,50.8
14143,484937,19617,standard_deviation_ozone,8.5,None,MKIII,53,100.0,2012-10-27,4.35,50.8
14144,484938,19617,total_ozone_column,289.9,Dobson-units,MKIII,53,100.0,2012-10-28,4.35,50.8
14145,484938,19617,standard_deviation_ozone,1.7,None,MKIII,53,100.0,2012-10-28,4.35,50.8
14146,484908,19616,total_ozone_column,341.3,Dobson-units,MKII,53,100.0,2012-10-29,4.35,50.8
14147,484939,19617,total_ozone_column,321.9,Dobson-units,MKIII,53,100.0,2012-10-29,4.35,50.8
14148,484908,19616,standard_deviation_ozone,12.0,None,MKII,53,100.0,2012-10-29,4.35,50.8
14149,484939,19617,standard_deviation_ozone,14.5,None,MKIII,53,100.0,2012-10-29,4.35,50.8
14150,484909,19616,total_ozone_column,303.5,Dobson-units,MKII,53,100.0,2012-10-30,4.35,50.8
14151,484940,19617,total_ozone_column,300.6,Dobson-units,MKIII,53,100.0,2012-10-30,4.35,50.8
14152,484909,19616,standard_deviation_ozone,4.6,None,MKII,53,100.0,2012-10-30,4.35,50.8
14153,484940,19617,standard_deviation_ozone,6.2,None,MKIII,53,100.0,2012-10-30,4.35,50.8
14154,484910,19616,total_ozone_column,305.6,Dobson-units,MKII,53,100.0,2012-10-31,4.35,50.8
14155,484941,19617,total_ozone_column,302.5,Dobson-units,MKIII,53,100.0,2012-10-31,4.35,50.8
14156,484910,19616,standard_deviation_ozone,3.3,None,MKII,53,100.0,2012-10-31,4.35,50.8
14157,484941,19617,standard_deviation_ozone,3.3,None,MKIII,53,100.0,2012-10-31,4.35,50.8
14158,484942,19618,total_ozone_column,367.1,Dobson-units,MKII,53,100.0,2012-11-01,4.35,50.8
14159,484972,19619,total_ozone_column,363.1,Dobson-units,MKIII,53,100.0,2012-11-01,4.35,50.8
14160,484942,19618,standard_deviation_ozone,0.5,None,MKII,53,100.0,2012-11-01,4.35,50.8
14161,484972,19619,standard_deviation_ozone,0.8,None,MKIII,53,100.0,2012-11-01,4.35,50.8
14162,484943,19618,total_ozone_column,326.8,Dobson-units,MKII,53,100.0,2012-11-02,4.35,50.8
14163,484973,19619,total_ozone_column,324.2,Dobson-units,MKIII,53,100.0,2012-11-02,4.35,50.8
14164,484943,19618,standard_deviation_ozone,0.6,None,MKII,53,100.0,2012-11-02,4.35,50.8
14165,484973,19619,standard_deviation_ozone,1.8,None,MKIII,53,100.0,2012-11-02,4.35,50.8
14166,484944,19618,total_ozone_column,325.9,Dobson-units,MKII,53,100.0,2012-11-03,4.35,50.8
14167,484974,19619,total_ozone_column,324.8,Dobson-units,MKIII,53,100.0,2012-11-03,4.35,50.8
14168,484944,19618,standard_deviation_ozone,1.4,None,MKII,53,100.0,2012-11-03,4.35,50.8
14169,484974,19619,standard_deviation_ozone,2.3,None,MKIII,53,100.0,2012-11-03,4.35,50.8
14170,484945,19618,total_ozone_column,333.4,Dobson-units,MKII,53,100.0,2012-11-04,4.35,50.8
14171,484975,19619,total_ozone_column,329.3,Dobson-units,MKIII,53,100.0,2012-11-04,4.35,50.8
14172,484945,19618,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-11-04,4.35,50.8
14173,484975,19619,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-11-04,4.35,50.8
14174,484946,19618,total_ozone_column,378.1,Dobson-units,MKII,53,100.0,2012-11-05,4.35,50.8
14175,484976,19619,total_ozone_column,359.8,Dobson-units,MKIII,53,100.0,2012-11-05,4.35,50.8
14176,484946,19618,standard_deviation_ozone,3.5,None,MKII,53,100.0,2012-11-05,4.35,50.8
14177,484976,19619,standard_deviation_ozone,1.5,None,MKIII,53,100.0,2012-11-05,4.35,50.8
14178,484947,19618,total_ozone_column,323.1,Dobson-units,MKII,53,100.0,2012-11-06,4.35,50.8
14179,484977,19619,total_ozone_column,320.2,Dobson-units,MKIII,53,100.0,2012-11-06,4.35,50.8
14180,484947,19618,standard_deviation_ozone,6.0,None,MKII,53,100.0,2012-11-06,4.35,50.8
14181,484977,19619,standard_deviation_ozone,6.4,None,MKIII,53,100.0,2012-11-06,4.35,50.8
14182,484948,19618,total_ozone_column,289.7,Dobson-units,MKII,53,100.0,2012-11-07,4.35,50.8
14183,484978,19619,total_ozone_column,286.0,Dobson-units,MKIII,53,100.0,2012-11-07,4.35,50.8
14184,484948,19618,standard_deviation_ozone,0.9,None,MKII,53,100.0,2012-11-07,4.35,50.8
14185,484978,19619,standard_deviation_ozone,0.3,None,MKIII,53,100.0,2012-11-07,4.35,50.8
14186,484949,19618,total_ozone_column,299.2,Dobson-units,MKII,53,100.0,2012-11-08,4.35,50.8
14187,484979,19619,total_ozone_column,288.8,Dobson-units,MKIII,53,100.0,2012-11-08,4.35,50.8
14188,484949,19618,standard_deviation_ozone,4.5,None,MKII,53,100.0,2012-11-08,4.35,50.8
14189,484979,19619,standard_deviation_ozone,12.3,None,MKIII,53,100.0,2012-11-08,4.35,50.8
14190,484950,19618,total_ozone_column,282.1,Dobson-units,MKII,53,100.0,2012-11-09,4.35,50.8
14191,484980,19619,total_ozone_column,278.8,Dobson-units,MKIII,53,100.0,2012-11-09,4.35,50.8
14192,484950,19618,standard_deviation_ozone,1.1,None,MKII,53,100.0,2012-11-09,4.35,50.8
14193,484980,19619,standard_deviation_ozone,1.5,None,MKIII,53,100.0,2012-11-09,4.35,50.8
14194,484951,19618,total_ozone_column,294.0,Dobson-units,MKII,53,100.0,2012-11-10,4.35,50.8
14195,484981,19619,total_ozone_column,275.7,Dobson-units,MKIII,53,100.0,2012-11-10,4.35,50.8
14196,484951,19618,standard_deviation_ozone,3.6,None,MKII,53,100.0,2012-11-10,4.35,50.8
14197,484981,19619,standard_deviation_ozone,3.1,None,MKIII,53,100.0,2012-11-10,4.35,50.8
14198,484952,19618,total_ozone_column,301.5,Dobson-units,MKII,53,100.0,2012-11-11,4.35,50.8
14199,484982,19619,total_ozone_column,299.8,Dobson-units,MKIII,53,100.0,2012-11-11,4.35,50.8
14200,484952,19618,standard_deviation_ozone,3.3,None,MKII,53,100.0,2012-11-11,4.35,50.8
14201,484982,19619,standard_deviation_ozone,2.9,None,MKIII,53,100.0,2012-11-11,4.35,50.8
14202,484953,19618,total_ozone_column,308.5,Dobson-units,MKII,53,100.0,2012-11-12,4.35,50.8
14203,484983,19619,total_ozone_column,296.9,Dobson-units,MKIII,53,100.0,2012-11-12,4.35,50.8
14204,484953,19618,standard_deviation_ozone,3.9,None,MKII,53,100.0,2012-11-12,4.35,50.8
14205,484983,19619,standard_deviation_ozone,9.0,None,MKIII,53,100.0,2012-11-12,4.35,50.8
14206,484954,19618,total_ozone_column,293.1,Dobson-units,MKII,53,100.0,2012-11-13,4.35,50.8
14207,484984,19619,total_ozone_column,284.1,Dobson-units,MKIII,53,100.0,2012-11-13,4.35,50.8
14208,484954,19618,standard_deviation_ozone,1.7,None,MKII,53,100.0,2012-11-13,4.35,50.8
14209,484984,19619,standard_deviation_ozone,10.6,None,MKIII,53,100.0,2012-11-13,4.35,50.8
14210,484955,19618,total_ozone_column,282.4,Dobson-units,MKII,53,100.0,2012-11-14,4.35,50.8
14211,484985,19619,total_ozone_column,280.7,Dobson-units,MKIII,53,100.0,2012-11-14,4.35,50.8
14212,484955,19618,standard_deviation_ozone,1.5,None,MKII,53,100.0,2012-11-14,4.35,50.8
14213,484985,19619,standard_deviation_ozone,1.2,None,MKIII,53,100.0,2012-11-14,4.35,50.8
14214,484956,19618,total_ozone_column,271.5,Dobson-units,MKII,53,100.0,2012-11-15,4.35,50.8
14215,484986,19619,total_ozone_column,255.7,Dobson-units,MKIII,53,100.0,2012-11-15,4.35,50.8
14216,484956,19618,standard_deviation_ozone,2.3,None,MKII,53,100.0,2012-11-15,4.35,50.8
14217,484986,19619,standard_deviation_ozone,2.3,None,MKIII,53,100.0,2012-11-15,4.35,50.8
14218,484957,19618,total_ozone_column,281.6,Dobson-units,MKII,53,100.0,2012-11-16,4.35,50.8
14219,484987,19619,total_ozone_column,275.5,Dobson-units,MKIII,53,100.0,2012-11-16,4.35,50.8
14220,484957,19618,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-11-16,4.35,50.8
14221,484987,19619,standard_deviation_ozone,3.8,None,MKIII,53,100.0,2012-11-16,4.35,50.8
14222,484958,19618,total_ozone_column,296.2,Dobson-units,MKII,53,100.0,2012-11-17,4.35,50.8
14223,484988,19619,total_ozone_column,281.6,Dobson-units,MKIII,53,100.0,2012-11-17,4.35,50.8
14224,484958,19618,standard_deviation_ozone,2.8,None,MKII,53,100.0,2012-11-17,4.35,50.8
14225,484988,19619,standard_deviation_ozone,4.0,None,MKIII,53,100.0,2012-11-17,4.35,50.8
14226,484959,19618,total_ozone_column,324.8,Dobson-units,MKII,53,100.0,2012-11-18,4.35,50.8
14227,484989,19619,total_ozone_column,309.5,Dobson-units,MKIII,53,100.0,2012-11-18,4.35,50.8
14228,484959,19618,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-11-18,4.35,50.8
14229,484989,19619,standard_deviation_ozone,2.3,None,MKIII,53,100.0,2012-11-18,4.35,50.8
14230,484960,19618,total_ozone_column,311.4,Dobson-units,MKII,53,100.0,2012-11-19,4.35,50.8
14231,484990,19619,total_ozone_column,297.0,Dobson-units,MKIII,53,100.0,2012-11-19,4.35,50.8
14232,484960,19618,standard_deviation_ozone,1.7,None,MKII,53,100.0,2012-11-19,4.35,50.8
14233,484990,19619,standard_deviation_ozone,3.6,None,MKIII,53,100.0,2012-11-19,4.35,50.8
14234,484961,19618,total_ozone_column,287.7,Dobson-units,MKII,53,100.0,2012-11-20,4.35,50.8
14235,484991,19619,total_ozone_column,286.7,Dobson-units,MKIII,53,100.0,2012-11-20,4.35,50.8
14236,484961,19618,standard_deviation_ozone,0.9,None,MKII,53,100.0,2012-11-20,4.35,50.8
14237,484991,19619,standard_deviation_ozone,0.9,None,MKIII,53,100.0,2012-11-20,4.35,50.8
14238,484962,19618,total_ozone_column,303.5,Dobson-units,MKII,53,100.0,2012-11-21,4.35,50.8
14239,484992,19619,total_ozone_column,290.3,Dobson-units,MKIII,53,100.0,2012-11-21,4.35,50.8
14240,484962,19618,standard_deviation_ozone,1.5,None,MKII,53,100.0,2012-11-21,4.35,50.8
14241,484992,19619,standard_deviation_ozone,3.6,None,MKIII,53,100.0,2012-11-21,4.35,50.8
14242,484963,19618,total_ozone_column,320.8,Dobson-units,MKII,53,100.0,2012-11-22,4.35,50.8
14243,484993,19619,total_ozone_column,320.0,Dobson-units,MKIII,53,100.0,2012-11-22,4.35,50.8
14244,484963,19618,standard_deviation_ozone,4.4,None,MKII,53,100.0,2012-11-22,4.35,50.8
14245,484993,19619,standard_deviation_ozone,4.3,None,MKIII,53,100.0,2012-11-22,4.35,50.8
14246,484964,19618,total_ozone_column,326.2,Dobson-units,MKII,53,100.0,2012-11-23,4.35,50.8
14247,484994,19619,total_ozone_column,309.1,Dobson-units,MKIII,53,100.0,2012-11-23,4.35,50.8
14248,484964,19618,standard_deviation_ozone,1.4,None,MKII,53,100.0,2012-11-23,4.35,50.8
14249,484994,19619,standard_deviation_ozone,1.1,None,MKIII,53,100.0,2012-11-23,4.35,50.8
14250,484965,19618,total_ozone_column,279.6,Dobson-units,MKII,53,100.0,2012-11-24,4.35,50.8
14251,484995,19619,total_ozone_column,274.4,Dobson-units,MKIII,53,100.0,2012-11-24,4.35,50.8
14252,484965,19618,standard_deviation_ozone,3.3,None,MKII,53,100.0,2012-11-24,4.35,50.8
14253,484995,19619,standard_deviation_ozone,12.9,None,MKIII,53,100.0,2012-11-24,4.35,50.8
14254,484966,19618,total_ozone_column,322.4,Dobson-units,MKII,53,100.0,2012-11-25,4.35,50.8
14255,484996,19619,total_ozone_column,322.9,Dobson-units,MKIII,53,100.0,2012-11-25,4.35,50.8
14256,484966,19618,standard_deviation_ozone,1.6,None,MKII,53,100.0,2012-11-25,4.35,50.8
14257,484996,19619,standard_deviation_ozone,1.2,None,MKIII,53,100.0,2012-11-25,4.35,50.8
14258,484967,19618,total_ozone_column,299.7,Dobson-units,MKII,53,100.0,2012-11-26,4.35,50.8
14259,484997,19619,total_ozone_column,302.6,Dobson-units,MKIII,53,100.0,2012-11-26,4.35,50.8
14260,484967,19618,standard_deviation_ozone,2.8,None,MKII,53,100.0,2012-11-26,4.35,50.8
14261,484997,19619,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-11-26,4.35,50.8
14262,484968,19618,total_ozone_column,364.5,Dobson-units,MKII,53,100.0,2012-11-27,4.35,50.8
14263,484968,19618,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-11-27,4.35,50.8
14264,484969,19618,total_ozone_column,317.1,Dobson-units,MKII,53,100.0,2012-11-28,4.35,50.8
14265,484998,19619,total_ozone_column,314.7,Dobson-units,MKIII,53,100.0,2012-11-28,4.35,50.8
14266,484969,19618,standard_deviation_ozone,22.0,None,MKII,53,100.0,2012-11-28,4.35,50.8
14267,484998,19619,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-11-28,4.35,50.8
14268,484970,19618,total_ozone_column,302.4,Dobson-units,MKII,53,100.0,2012-11-29,4.35,50.8
14269,484999,19619,total_ozone_column,304.1,Dobson-units,MKIII,53,100.0,2012-11-29,4.35,50.8
14270,484970,19618,standard_deviation_ozone,0.8,None,MKII,53,100.0,2012-11-29,4.35,50.8
14271,484999,19619,standard_deviation_ozone,2.0,None,MKIII,53,100.0,2012-11-29,4.35,50.8
14272,484971,19618,total_ozone_column,311.4,Dobson-units,MKII,53,100.0,2012-11-30,4.35,50.8
14273,485000,19619,total_ozone_column,307.9,Dobson-units,MKIII,53,100.0,2012-11-30,4.35,50.8
14274,484971,19618,standard_deviation_ozone,1.4,None,MKII,53,100.0,2012-11-30,4.35,50.8
14275,485000,19619,standard_deviation_ozone,8.9,None,MKIII,53,100.0,2012-11-30,4.35,50.8
14276,485001,19620,total_ozone_column,337.7,Dobson-units,MKII,53,100.0,2012-12-01,4.35,50.8
14277,485026,19621,total_ozone_column,317.0,Dobson-units,MKIII,53,100.0,2012-12-01,4.35,50.8
14278,485001,19620,standard_deviation_ozone,3.1,None,MKII,53,100.0,2012-12-01,4.35,50.8
14279,485026,19621,standard_deviation_ozone,12.4,None,MKIII,53,100.0,2012-12-01,4.35,50.8
14280,485027,19621,total_ozone_column,340.9,Dobson-units,MKIII,53,100.0,2012-12-02,4.35,50.8
14281,485027,19621,standard_deviation_ozone,14.4,None,MKIII,53,100.0,2012-12-02,4.35,50.8
14282,485002,19620,total_ozone_column,317.8,Dobson-units,MKII,53,100.0,2012-12-03,4.35,50.8
14283,485028,19621,total_ozone_column,308.2,Dobson-units,MKIII,53,100.0,2012-12-03,4.35,50.8
14284,485002,19620,standard_deviation_ozone,3.2,None,MKII,53,100.0,2012-12-03,4.35,50.8
14285,485028,19621,standard_deviation_ozone,2.5,None,MKIII,53,100.0,2012-12-03,4.35,50.8
14286,485003,19620,total_ozone_column,344.2,Dobson-units,MKII,53,100.0,2012-12-04,4.35,50.8
14287,485029,19621,total_ozone_column,371.2,Dobson-units,MKIII,53,100.0,2012-12-04,4.35,50.8
14288,485003,19620,standard_deviation_ozone,7.0,None,MKII,53,100.0,2012-12-04,4.35,50.8
14289,485029,19621,standard_deviation_ozone,2.1,None,MKIII,53,100.0,2012-12-04,4.35,50.8
14290,485030,19621,total_ozone_column,361.0,Dobson-units,MKIII,53,100.0,2012-12-05,4.35,50.8
14291,485030,19621,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-12-05,4.35,50.8
14292,485004,19620,total_ozone_column,343.1,Dobson-units,MKII,53,100.0,2012-12-06,4.35,50.8
14293,485031,19621,total_ozone_column,336.5,Dobson-units,MKIII,53,100.0,2012-12-06,4.35,50.8
14294,485004,19620,standard_deviation_ozone,3.7,None,MKII,53,100.0,2012-12-06,4.35,50.8
14295,485031,19621,standard_deviation_ozone,2.3,None,MKIII,53,100.0,2012-12-06,4.35,50.8
14296,485005,19620,total_ozone_column,371.9,Dobson-units,MKII,53,100.0,2012-12-07,4.35,50.8
14297,485032,19621,total_ozone_column,370.5,Dobson-units,MKIII,53,100.0,2012-12-07,4.35,50.8
14298,485005,19620,standard_deviation_ozone,3.0,None,MKII,53,100.0,2012-12-07,4.35,50.8
14299,485032,19621,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-12-07,4.35,50.8
14300,485006,19620,total_ozone_column,300.8,Dobson-units,MKII,53,100.0,2012-12-08,4.35,50.8
14301,485033,19621,total_ozone_column,300.5,Dobson-units,MKIII,53,100.0,2012-12-08,4.35,50.8
14302,485006,19620,standard_deviation_ozone,5.4,None,MKII,53,100.0,2012-12-08,4.35,50.8
14303,485033,19621,standard_deviation_ozone,7.2,None,MKIII,53,100.0,2012-12-08,4.35,50.8
14304,485007,19620,total_ozone_column,293.3,Dobson-units,MKII,53,100.0,2012-12-09,4.35,50.8
14305,485034,19621,total_ozone_column,280.2,Dobson-units,MKIII,53,100.0,2012-12-09,4.35,50.8
14306,485007,19620,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-12-09,4.35,50.8
14307,485034,19621,standard_deviation_ozone,1.3,None,MKIII,53,100.0,2012-12-09,4.35,50.8
14308,485008,19620,total_ozone_column,299.5,Dobson-units,MKII,53,100.0,2012-12-10,4.35,50.8
14309,485035,19621,total_ozone_column,294.1,Dobson-units,MKIII,53,100.0,2012-12-10,4.35,50.8
14310,485008,19620,standard_deviation_ozone,6.2,None,MKII,53,100.0,2012-12-10,4.35,50.8
14311,485035,19621,standard_deviation_ozone,3.7,None,MKIII,53,100.0,2012-12-10,4.35,50.8
14312,485009,19620,total_ozone_column,297.6,Dobson-units,MKII,53,100.0,2012-12-11,4.35,50.8
14313,485036,19621,total_ozone_column,306.4,Dobson-units,MKIII,53,100.0,2012-12-11,4.35,50.8
14314,485009,19620,standard_deviation_ozone,3.8,None,MKII,53,100.0,2012-12-11,4.35,50.8
14315,485036,19621,standard_deviation_ozone,5.6,None,MKIII,53,100.0,2012-12-11,4.35,50.8
14316,485037,19621,total_ozone_column,314.7,Dobson-units,MKIII,53,100.0,2012-12-12,4.35,50.8
14317,485037,19621,standard_deviation_ozone,3.0,None,MKIII,53,100.0,2012-12-12,4.35,50.8
14318,485038,19621,total_ozone_column,314.2,Dobson-units,MKIII,53,100.0,2012-12-13,4.35,50.8
14319,485038,19621,standard_deviation_ozone,5.2,None,MKIII,53,100.0,2012-12-13,4.35,50.8
14320,485010,19620,total_ozone_column,284.2,Dobson-units,MKII,53,100.0,2012-12-14,4.35,50.8
14321,485039,19621,total_ozone_column,272.1,Dobson-units,MKIII,53,100.0,2012-12-14,4.35,50.8
14322,485010,19620,standard_deviation_ozone,2.4,None,MKII,53,100.0,2012-12-14,4.35,50.8
14323,485039,19621,standard_deviation_ozone,4.2,None,MKIII,53,100.0,2012-12-14,4.35,50.8
14324,485011,19620,total_ozone_column,292.2,Dobson-units,MKII,53,100.0,2012-12-15,4.35,50.8
14325,485040,19621,total_ozone_column,294.3,Dobson-units,MKIII,53,100.0,2012-12-15,4.35,50.8
14326,485011,19620,standard_deviation_ozone,0.4,None,MKII,53,100.0,2012-12-15,4.35,50.8
14327,485040,19621,standard_deviation_ozone,1.1,None,MKIII,53,100.0,2012-12-15,4.35,50.8
14328,485012,19620,total_ozone_column,304.8,Dobson-units,MKII,53,100.0,2012-12-16,4.35,50.8
14329,485041,19621,total_ozone_column,292.9,Dobson-units,MKIII,53,100.0,2012-12-16,4.35,50.8
14330,485012,19620,standard_deviation_ozone,5.0,None,MKII,53,100.0,2012-12-16,4.35,50.8
14331,485041,19621,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-12-16,4.35,50.8
14332,485013,19620,total_ozone_column,291.6,Dobson-units,MKII,53,100.0,2012-12-17,4.35,50.8
14333,485042,19621,total_ozone_column,276.2,Dobson-units,MKIII,53,100.0,2012-12-17,4.35,50.8
14334,485013,19620,standard_deviation_ozone,0.8,None,MKII,53,100.0,2012-12-17,4.35,50.8
14335,485042,19621,standard_deviation_ozone,3.5,None,MKIII,53,100.0,2012-12-17,4.35,50.8
14336,485014,19620,total_ozone_column,327.8,Dobson-units,MKII,53,100.0,2012-12-18,4.35,50.8
14337,485043,19621,total_ozone_column,325.9,Dobson-units,MKIII,53,100.0,2012-12-18,4.35,50.8
14338,485014,19620,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-12-18,4.35,50.8
14339,485043,19621,standard_deviation_ozone,15.5,None,MKIII,53,100.0,2012-12-18,4.35,50.8
14340,485015,19620,total_ozone_column,261.2,Dobson-units,MKII,53,100.0,2012-12-19,4.35,50.8
14341,485044,19621,total_ozone_column,262.8,Dobson-units,MKIII,53,100.0,2012-12-19,4.35,50.8
14342,485015,19620,standard_deviation_ozone,2.9,None,MKII,53,100.0,2012-12-19,4.35,50.8
14343,485044,19621,standard_deviation_ozone,2.4,None,MKIII,53,100.0,2012-12-19,4.35,50.8
14344,485045,19621,total_ozone_column,274.8,Dobson-units,MKIII,53,100.0,2012-12-20,4.35,50.8
14345,485045,19621,standard_deviation_ozone,10.2,None,MKIII,53,100.0,2012-12-20,4.35,50.8
14346,485046,19621,total_ozone_column,327.6,Dobson-units,MKIII,53,100.0,2012-12-21,4.35,50.8
14347,485046,19621,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2012-12-21,4.35,50.8
14348,485016,19620,total_ozone_column,299.4,Dobson-units,MKII,53,100.0,2012-12-22,4.35,50.8
14349,485047,19621,total_ozone_column,288.2,Dobson-units,MKIII,53,100.0,2012-12-22,4.35,50.8
14350,485016,19620,standard_deviation_ozone,0.0,None,MKII,53,100.0,2012-12-22,4.35,50.8
