########################################################################################
# This file contains data retrieved from the CDS https://cds.climate.copernicus.eu/datasets/insitu-observations-woudc-ozone-total-column-and-profiles
# This is a C3S product under the following licences:
# 20180314_Copernicus_License_V1.1
# woudc-data-policy
# This is a CSV file following the CDS convention cdm-obs
# Data source: TotalOzone
# Time extent: 20040101 - 20240630
# Geographic area (minlat/maxlat/minlon/maxlon): 52.10/52.10/5.18/5.18
# Variables selected and units:
# total_ozone_column [Dobson-units]
# standard_deviation_ozone [None]
# Uncertainty legend:
# No uncertainty columns available for this dataset.
########################################################################################
index,observation_id,report_id,observed_variable,observation_value,units,sensor_id,primary_station_id,height_of_station_above_sea_level,report_timestamp,longitude,latitude
5955,1433149,59824,total_ozone_column,413.1,Dobson-units,MKIII,316,24.0,2010-05-16,5.18,52.1
5956,1433118,59823,standard_deviation_ozone,3.4,None,MKIII,316,15.0,2010-05-16,5.18,52.1
5957,1433149,59824,standard_deviation_ozone,3.5,None,MKIII,316,24.0,2010-05-16,5.18,52.1
5958,1433119,59823,total_ozone_column,428.4,Dobson-units,MKIII,316,15.0,2010-05-17,5.18,52.1
5959,1433150,59824,total_ozone_column,428.5,Dobson-units,MKIII,316,24.0,2010-05-17,5.18,52.1
5960,1433119,59823,standard_deviation_ozone,11.9,None,MKIII,316,15.0,2010-05-17,5.18,52.1
5961,1433150,59824,standard_deviation_ozone,12.0,None,MKIII,316,24.0,2010-05-17,5.18,52.1
5962,1433120,59823,total_ozone_column,412.7,Dobson-units,MKIII,316,15.0,2010-05-18,5.18,52.1
5963,1433151,59824,total_ozone_column,412.9,Dobson-units,MKIII,316,24.0,2010-05-18,5.18,52.1
5964,1433120,59823,standard_deviation_ozone,8.3,None,MKIII,316,15.0,2010-05-18,5.18,52.1
5965,1433151,59824,standard_deviation_ozone,8.4,None,MKIII,316,24.0,2010-05-18,5.18,52.1
5966,1433121,59823,total_ozone_column,335.5,Dobson-units,MKIII,316,15.0,2010-05-19,5.18,52.1
5967,1433152,59824,total_ozone_column,335.7,Dobson-units,MKIII,316,24.0,2010-05-19,5.18,52.1
5968,1433121,59823,standard_deviation_ozone,3.9,None,MKIII,316,15.0,2010-05-19,5.18,52.1
5969,1433152,59824,standard_deviation_ozone,3.8,None,MKIII,316,24.0,2010-05-19,5.18,52.1
5970,1433122,59823,total_ozone_column,337.1,Dobson-units,MKIII,316,15.0,2010-05-20,5.18,52.1
5971,1433153,59824,total_ozone_column,337.3,Dobson-units,MKIII,316,24.0,2010-05-20,5.18,52.1
5972,1433122,59823,standard_deviation_ozone,6.9,None,MKIII,316,15.0,2010-05-20,5.18,52.1
5973,1433153,59824,standard_deviation_ozone,7.0,None,MKIII,316,24.0,2010-05-20,5.18,52.1
5974,1433123,59823,total_ozone_column,335.6,Dobson-units,MKIII,316,15.0,2010-05-21,5.18,52.1
5975,1433154,59824,total_ozone_column,335.8,Dobson-units,MKIII,316,24.0,2010-05-21,5.18,52.1
5976,1433123,59823,standard_deviation_ozone,3.6,None,MKIII,316,15.0,2010-05-21,5.18,52.1
5977,1433154,59824,standard_deviation_ozone,3.7,None,MKIII,316,24.0,2010-05-21,5.18,52.1
5978,1433124,59823,total_ozone_column,333.0,Dobson-units,MKIII,316,15.0,2010-05-22,5.18,52.1
5979,1433155,59824,total_ozone_column,333.3,Dobson-units,MKIII,316,24.0,2010-05-22,5.18,52.1
5980,1433124,59823,standard_deviation_ozone,2.8,None,MKIII,316,15.0,2010-05-22,5.18,52.1
5981,1433155,59824,standard_deviation_ozone,2.8,None,MKIII,316,24.0,2010-05-22,5.18,52.1
5982,1433125,59823,total_ozone_column,323.6,Dobson-units,MKIII,316,15.0,2010-05-23,5.18,52.1
5983,1433156,59824,total_ozone_column,323.9,Dobson-units,MKIII,316,24.0,2010-05-23,5.18,52.1
5984,1433125,59823,standard_deviation_ozone,2.1,None,MKIII,316,15.0,2010-05-23,5.18,52.1
5985,1433156,59824,standard_deviation_ozone,2.1,None,MKIII,316,24.0,2010-05-23,5.18,52.1
5986,1433126,59823,total_ozone_column,329.3,Dobson-units,MKIII,316,15.0,2010-05-24,5.18,52.1
5987,1433157,59824,total_ozone_column,329.5,Dobson-units,MKIII,316,24.0,2010-05-24,5.18,52.1
5988,1433126,59823,standard_deviation_ozone,3.8,None,MKIII,316,15.0,2010-05-24,5.18,52.1
5989,1433157,59824,standard_deviation_ozone,3.9,None,MKIII,316,24.0,2010-05-24,5.18,52.1
5990,1433127,59823,total_ozone_column,335.8,Dobson-units,MKIII,316,15.0,2010-05-25,5.18,52.1
5991,1433158,59824,total_ozone_column,336.0,Dobson-units,MKIII,316,24.0,2010-05-25,5.18,52.1
5992,1433127,59823,standard_deviation_ozone,1.5,None,MKIII,316,15.0,2010-05-25,5.18,52.1
5993,1433158,59824,standard_deviation_ozone,1.5,None,MKIII,316,24.0,2010-05-25,5.18,52.1
5994,1433128,59823,total_ozone_column,343.7,Dobson-units,MKIII,316,15.0,2010-05-26,5.18,52.1
5995,1433159,59824,total_ozone_column,343.8,Dobson-units,MKIII,316,24.0,2010-05-26,5.18,52.1
5996,1433128,59823,standard_deviation_ozone,5.8,None,MKIII,316,15.0,2010-05-26,5.18,52.1
5997,1433159,59824,standard_deviation_ozone,5.8,None,MKIII,316,24.0,2010-05-26,5.18,52.1
5998,1433129,59823,total_ozone_column,359.9,Dobson-units,MKIII,316,15.0,2010-05-27,5.18,52.1
5999,1433160,59824,total_ozone_column,359.2,Dobson-units,MKIII,316,24.0,2010-05-27,5.18,52.1
6000,1433129,59823,standard_deviation_ozone,2.5,None,MKIII,316,15.0,2010-05-27,5.18,52.1
6001,1433160,59824,standard_deviation_ozone,1.9,None,MKIII,316,24.0,2010-05-27,5.18,52.1
6002,1433130,59823,total_ozone_column,371.6,Dobson-units,MKIII,316,15.0,2010-05-28,5.18,52.1
6003,1433161,59824,total_ozone_column,371.9,Dobson-units,MKIII,316,24.0,2010-05-28,5.18,52.1
6004,1433130,59823,standard_deviation_ozone,11.8,None,MKIII,316,15.0,2010-05-28,5.18,52.1
6005,1433161,59824,standard_deviation_ozone,11.8,None,MKIII,316,24.0,2010-05-28,5.18,52.1
6006,1433131,59823,total_ozone_column,370.0,Dobson-units,MKIII,316,15.0,2010-05-29,5.18,52.1
6007,1433162,59824,total_ozone_column,370.2,Dobson-units,MKIII,316,24.0,2010-05-29,5.18,52.1
6008,1433131,59823,standard_deviation_ozone,1.9,None,MKIII,316,15.0,2010-05-29,5.18,52.1
6009,1433162,59824,standard_deviation_ozone,1.9,None,MKIII,316,24.0,2010-05-29,5.18,52.1
6010,1433132,59823,total_ozone_column,452.6,Dobson-units,MKIII,316,15.0,2010-05-30,5.18,52.1
6011,1433163,59824,total_ozone_column,452.7,Dobson-units,MKIII,316,24.0,2010-05-30,5.18,52.1
6012,1433132,59823,standard_deviation_ozone,1.6,None,MKIII,316,15.0,2010-05-30,5.18,52.1
6013,1433163,59824,standard_deviation_ozone,1.6,None,MKIII,316,24.0,2010-05-30,5.18,52.1
6014,1433133,59823,total_ozone_column,370.4,Dobson-units,MKIII,316,15.0,2010-05-31,5.18,52.1
6015,1433164,59824,total_ozone_column,370.5,Dobson-units,MKIII,316,24.0,2010-05-31,5.18,52.1
6016,1433133,59823,standard_deviation_ozone,10.6,None,MKIII,316,15.0,2010-05-31,5.18,52.1
6017,1433164,59824,standard_deviation_ozone,10.5,None,MKIII,316,24.0,2010-05-31,5.18,52.1
6018,1433165,59825,total_ozone_column,350.4,Dobson-units,MKIII,316,15.0,2010-06-01,5.18,52.1
6019,1433195,59826,total_ozone_column,350.7,Dobson-units,MKIII,316,24.0,2010-06-01,5.18,52.1
6020,1433165,59825,standard_deviation_ozone,1.4,None,MKIII,316,15.0,2010-06-01,5.18,52.1
6021,1433195,59826,standard_deviation_ozone,1.4,None,MKIII,316,24.0,2010-06-01,5.18,52.1
6022,1433166,59825,total_ozone_column,369.1,Dobson-units,MKIII,316,15.0,2010-06-02,5.18,52.1
6023,1433196,59826,total_ozone_column,369.3,Dobson-units,MKIII,316,24.0,2010-06-02,5.18,52.1
6024,1433166,59825,standard_deviation_ozone,7.7,None,MKIII,316,15.0,2010-06-02,5.18,52.1
6025,1433196,59826,standard_deviation_ozone,7.8,None,MKIII,316,24.0,2010-06-02,5.18,52.1
6026,1433167,59825,total_ozone_column,351.5,Dobson-units,MKIII,316,15.0,2010-06-03,5.18,52.1
6027,1433197,59826,total_ozone_column,351.7,Dobson-units,MKIII,316,24.0,2010-06-03,5.18,52.1
6028,1433167,59825,standard_deviation_ozone,2.1,None,MKIII,316,15.0,2010-06-03,5.18,52.1
6029,1433197,59826,standard_deviation_ozone,2.2,None,MKIII,316,24.0,2010-06-03,5.18,52.1
6030,1433168,59825,total_ozone_column,356.8,Dobson-units,MKIII,316,15.0,2010-06-04,5.18,52.1
6031,1433198,59826,total_ozone_column,357.0,Dobson-units,MKIII,316,24.0,2010-06-04,5.18,52.1
6032,1433168,59825,standard_deviation_ozone,4.4,None,MKIII,316,15.0,2010-06-04,5.18,52.1
6033,1433198,59826,standard_deviation_ozone,4.4,None,MKIII,316,24.0,2010-06-04,5.18,52.1
6034,1433169,59825,total_ozone_column,349.2,Dobson-units,MKIII,316,15.0,2010-06-05,5.18,52.1
6035,1433199,59826,total_ozone_column,349.4,Dobson-units,MKIII,316,24.0,2010-06-05,5.18,52.1
6036,1433169,59825,standard_deviation_ozone,2.9,None,MKIII,316,15.0,2010-06-05,5.18,52.1
6037,1433199,59826,standard_deviation_ozone,3.0,None,MKIII,316,24.0,2010-06-05,5.18,52.1
6038,1433170,59825,total_ozone_column,345.7,Dobson-units,MKIII,316,15.0,2010-06-06,5.18,52.1
6039,1433200,59826,total_ozone_column,345.8,Dobson-units,MKIII,316,24.0,2010-06-06,5.18,52.1
6040,1433170,59825,standard_deviation_ozone,6.9,None,MKIII,316,15.0,2010-06-06,5.18,52.1
6041,1433200,59826,standard_deviation_ozone,7.0,None,MKIII,316,24.0,2010-06-06,5.18,52.1
6042,1433171,59825,total_ozone_column,368.2,Dobson-units,MKIII,316,15.0,2010-06-07,5.18,52.1
6043,1433201,59826,total_ozone_column,368.3,Dobson-units,MKIII,316,24.0,2010-06-07,5.18,52.1
6044,1433171,59825,standard_deviation_ozone,7.2,None,MKIII,316,15.0,2010-06-07,5.18,52.1
6045,1433201,59826,standard_deviation_ozone,7.2,None,MKIII,316,24.0,2010-06-07,5.18,52.1
6046,1433172,59825,total_ozone_column,380.9,Dobson-units,MKIII,316,15.0,2010-06-08,5.18,52.1
6047,1433202,59826,total_ozone_column,381.1,Dobson-units,MKIII,316,24.0,2010-06-08,5.18,52.1
6048,1433172,59825,standard_deviation_ozone,3.3,None,MKIII,316,15.0,2010-06-08,5.18,52.1
6049,1433202,59826,standard_deviation_ozone,3.3,None,MKIII,316,24.0,2010-06-08,5.18,52.1
6050,1433173,59825,total_ozone_column,367.4,Dobson-units,MKIII,316,15.0,2010-06-09,5.18,52.1
6051,1433203,59826,total_ozone_column,367.7,Dobson-units,MKIII,316,24.0,2010-06-09,5.18,52.1
6052,1433173,59825,standard_deviation_ozone,1.9,None,MKIII,316,15.0,2010-06-09,5.18,52.1
6053,1433203,59826,standard_deviation_ozone,2.0,None,MKIII,316,24.0,2010-06-09,5.18,52.1
6054,1433174,59825,total_ozone_column,369.5,Dobson-units,MKIII,316,15.0,2010-06-10,5.18,52.1
6055,1433204,59826,total_ozone_column,367.5,Dobson-units,MKIII,316,24.0,2010-06-10,5.18,52.1
6056,1433174,59825,standard_deviation_ozone,6.8,None,MKIII,316,15.0,2010-06-10,5.18,52.1
6057,1433204,59826,standard_deviation_ozone,6.0,None,MKIII,316,24.0,2010-06-10,5.18,52.1
6058,1433175,59825,total_ozone_column,373.5,Dobson-units,MKIII,316,15.0,2010-06-11,5.18,52.1
6059,1433205,59826,total_ozone_column,373.6,Dobson-units,MKIII,316,24.0,2010-06-11,5.18,52.1
6060,1433175,59825,standard_deviation_ozone,2.7,None,MKIII,316,15.0,2010-06-11,5.18,52.1
6061,1433205,59826,standard_deviation_ozone,2.8,None,MKIII,316,24.0,2010-06-11,5.18,52.1
6062,1433176,59825,total_ozone_column,358.9,Dobson-units,MKIII,316,15.0,2010-06-12,5.18,52.1
6063,1433206,59826,total_ozone_column,359.1,Dobson-units,MKIII,316,24.0,2010-06-12,5.18,52.1
6064,1433176,59825,standard_deviation_ozone,3.1,None,MKIII,316,15.0,2010-06-12,5.18,52.1
6065,1433206,59826,standard_deviation_ozone,3.2,None,MKIII,316,24.0,2010-06-12,5.18,52.1
6066,1433177,59825,total_ozone_column,351.8,Dobson-units,MKIII,316,15.0,2010-06-13,5.18,52.1
6067,1433207,59826,total_ozone_column,352.0,Dobson-units,MKIII,316,24.0,2010-06-13,5.18,52.1
6068,1433177,59825,standard_deviation_ozone,1.6,None,MKIII,316,15.0,2010-06-13,5.18,52.1
6069,1433207,59826,standard_deviation_ozone,1.6,None,MKIII,316,24.0,2010-06-13,5.18,52.1
6070,1433178,59825,total_ozone_column,369.9,Dobson-units,MKIII,316,15.0,2010-06-14,5.18,52.1
6071,1433208,59826,total_ozone_column,370.1,Dobson-units,MKIII,316,24.0,2010-06-14,5.18,52.1
6072,1433178,59825,standard_deviation_ozone,1.7,None,MKIII,316,15.0,2010-06-14,5.18,52.1
6073,1433208,59826,standard_deviation_ozone,1.6,None,MKIII,316,24.0,2010-06-14,5.18,52.1
6074,1433179,59825,total_ozone_column,364.5,Dobson-units,MKIII,316,15.0,2010-06-15,5.18,52.1
6075,1433209,59826,total_ozone_column,364.7,Dobson-units,MKIII,316,24.0,2010-06-15,5.18,52.1
6076,1433179,59825,standard_deviation_ozone,4.0,None,MKIII,316,15.0,2010-06-15,5.18,52.1
6077,1433209,59826,standard_deviation_ozone,4.0,None,MKIII,316,24.0,2010-06-15,5.18,52.1
6078,1433180,59825,total_ozone_column,358.5,Dobson-units,MKIII,316,15.0,2010-06-16,5.18,52.1
6079,1433210,59826,total_ozone_column,358.7,Dobson-units,MKIII,316,24.0,2010-06-16,5.18,52.1
6080,1433180,59825,standard_deviation_ozone,2.3,None,MKIII,316,15.0,2010-06-16,5.18,52.1
6081,1433210,59826,standard_deviation_ozone,2.3,None,MKIII,316,24.0,2010-06-16,5.18,52.1
6082,1433181,59825,total_ozone_column,347.4,Dobson-units,MKIII,316,15.0,2010-06-17,5.18,52.1
6083,1433211,59826,total_ozone_column,347.6,Dobson-units,MKIII,316,24.0,2010-06-17,5.18,52.1
6084,1433181,59825,standard_deviation_ozone,4.4,None,MKIII,316,15.0,2010-06-17,5.18,52.1
6085,1433211,59826,standard_deviation_ozone,4.4,None,MKIII,316,24.0,2010-06-17,5.18,52.1
6086,1433182,59825,total_ozone_column,367.2,Dobson-units,MKIII,316,15.0,2010-06-18,5.18,52.1
6087,1433212,59826,total_ozone_column,363.4,Dobson-units,MKIII,316,24.0,2010-06-18,5.18,52.1
6088,1433182,59825,standard_deviation_ozone,0.1,None,MKIII,316,15.0,2010-06-18,5.18,52.1
6089,1433212,59826,standard_deviation_ozone,4.3,None,MKIII,316,24.0,2010-06-18,5.18,52.1
6090,1433183,59825,total_ozone_column,402.4,Dobson-units,MKIII,316,15.0,2010-06-19,5.18,52.1
6091,1433213,59826,total_ozone_column,402.6,Dobson-units,MKIII,316,24.0,2010-06-19,5.18,52.1
6092,1433183,59825,standard_deviation_ozone,6.2,None,MKIII,316,15.0,2010-06-19,5.18,52.1
6093,1433213,59826,standard_deviation_ozone,6.2,None,MKIII,316,24.0,2010-06-19,5.18,52.1
6094,1433184,59825,total_ozone_column,346.9,Dobson-units,MKIII,316,15.0,2010-06-20,5.18,52.1
6095,1433214,59826,total_ozone_column,345.7,Dobson-units,MKIII,316,24.0,2010-06-20,5.18,52.1
6096,1433184,59825,standard_deviation_ozone,4.9,None,MKIII,316,15.0,2010-06-20,5.18,52.1
6097,1433214,59826,standard_deviation_ozone,5.1,None,MKIII,316,24.0,2010-06-20,5.18,52.1
6098,1433185,59825,total_ozone_column,357.8,Dobson-units,MKIII,316,15.0,2010-06-21,5.18,52.1
6099,1433215,59826,total_ozone_column,357.9,Dobson-units,MKIII,316,24.0,2010-06-21,5.18,52.1
6100,1433185,59825,standard_deviation_ozone,2.2,None,MKIII,316,15.0,2010-06-21,5.18,52.1
6101,1433215,59826,standard_deviation_ozone,2.3,None,MKIII,316,24.0,2010-06-21,5.18,52.1
6102,1433186,59825,total_ozone_column,347.0,Dobson-units,MKIII,316,15.0,2010-06-22,5.18,52.1
6103,1433216,59826,total_ozone_column,347.2,Dobson-units,MKIII,316,24.0,2010-06-22,5.18,52.1
6104,1433186,59825,standard_deviation_ozone,5.7,None,MKIII,316,15.0,2010-06-22,5.18,52.1
6105,1433216,59826,standard_deviation_ozone,5.7,None,MKIII,316,24.0,2010-06-22,5.18,52.1
6106,1433187,59825,total_ozone_column,336.5,Dobson-units,MKIII,316,15.0,2010-06-23,5.18,52.1
6107,1433217,59826,total_ozone_column,336.7,Dobson-units,MKIII,316,24.0,2010-06-23,5.18,52.1
6108,1433187,59825,standard_deviation_ozone,3.2,None,MKIII,316,15.0,2010-06-23,5.18,52.1
6109,1433217,59826,standard_deviation_ozone,3.3,None,MKIII,316,24.0,2010-06-23,5.18,52.1
6110,1433188,59825,total_ozone_column,350.9,Dobson-units,MKIII,316,15.0,2010-06-24,5.18,52.1
6111,1433218,59826,total_ozone_column,351.0,Dobson-units,MKIII,316,24.0,2010-06-24,5.18,52.1
6112,1433188,59825,standard_deviation_ozone,3.8,None,MKIII,316,15.0,2010-06-24,5.18,52.1
6113,1433218,59826,standard_deviation_ozone,3.8,None,MKIII,316,24.0,2010-06-24,5.18,52.1
6114,1433189,59825,total_ozone_column,337.4,Dobson-units,MKIII,316,15.0,2010-06-25,5.18,52.1
6115,1433219,59826,total_ozone_column,337.6,Dobson-units,MKIII,316,24.0,2010-06-25,5.18,52.1
6116,1433189,59825,standard_deviation_ozone,4.8,None,MKIII,316,15.0,2010-06-25,5.18,52.1
6117,1433219,59826,standard_deviation_ozone,4.8,None,MKIII,316,24.0,2010-06-25,5.18,52.1
6118,1433190,59825,total_ozone_column,327.4,Dobson-units,MKIII,316,15.0,2010-06-26,5.18,52.1
6119,1433220,59826,total_ozone_column,327.6,Dobson-units,MKIII,316,24.0,2010-06-26,5.18,52.1
6120,1433190,59825,standard_deviation_ozone,4.4,None,MKIII,316,15.0,2010-06-26,5.18,52.1
6121,1433220,59826,standard_deviation_ozone,4.4,None,MKIII,316,24.0,2010-06-26,5.18,52.1
6122,1433191,59825,total_ozone_column,341.4,Dobson-units,MKIII,316,15.0,2010-06-27,5.18,52.1
6123,1433221,59826,total_ozone_column,341.6,Dobson-units,MKIII,316,24.0,2010-06-27,5.18,52.1
6124,1433191,59825,standard_deviation_ozone,5.0,None,MKIII,316,15.0,2010-06-27,5.18,52.1
6125,1433221,59826,standard_deviation_ozone,5.0,None,MKIII,316,24.0,2010-06-27,5.18,52.1
6126,1433192,59825,total_ozone_column,358.0,Dobson-units,MKIII,316,15.0,2010-06-28,5.18,52.1
6127,1433222,59826,total_ozone_column,358.2,Dobson-units,MKIII,316,24.0,2010-06-28,5.18,52.1
6128,1433192,59825,standard_deviation_ozone,3.5,None,MKIII,316,15.0,2010-06-28,5.18,52.1
6129,1433222,59826,standard_deviation_ozone,3.5,None,MKIII,316,24.0,2010-06-28,5.18,52.1
6130,1433193,59825,total_ozone_column,352.8,Dobson-units,MKIII,316,15.0,2010-06-29,5.18,52.1
6131,1433223,59826,total_ozone_column,353.0,Dobson-units,MKIII,316,24.0,2010-06-29,5.18,52.1
6132,1433193,59825,standard_deviation_ozone,10.5,None,MKIII,316,15.0,2010-06-29,5.18,52.1
6133,1433223,59826,standard_deviation_ozone,10.5,None,MKIII,316,24.0,2010-06-29,5.18,52.1
6134,1433194,59825,total_ozone_column,348.8,Dobson-units,MKIII,316,15.0,2010-06-30,5.18,52.1
6135,1433224,59826,total_ozone_column,349.0,Dobson-units,MKIII,316,24.0,2010-06-30,5.18,52.1
6136,1433194,59825,standard_deviation_ozone,3.8,None,MKIII,316,15.0,2010-06-30,5.18,52.1
6137,1433224,59826,standard_deviation_ozone,3.8,None,MKIII,316,24.0,2010-06-30,5.18,52.1
6138,1433225,59827,total_ozone_column,331.9,Dobson-units,MKIII,316,15.0,2010-07-01,5.18,52.1
6139,1433256,59828,total_ozone_column,332.1,Dobson-units,MKIII,316,24.0,2010-07-01,5.18,52.1
6140,1433225,59827,standard_deviation_ozone,1.4,None,MKIII,316,15.0,2010-07-01,5.18,52.1
6141,1433256,59828,standard_deviation_ozone,1.3,None,MKIII,316,24.0,2010-07-01,5.18,52.1
6142,1433226,59827,total_ozone_column,331.3,Dobson-units,MKIII,316,15.0,2010-07-02,5.18,52.1
6143,1433257,59828,total_ozone_column,331.5,Dobson-units,MKIII,316,24.0,2010-07-02,5.18,52.1
6144,1433226,59827,standard_deviation_ozone,4.0,None,MKIII,316,15.0,2010-07-02,5.18,52.1
6145,1433257,59828,standard_deviation_ozone,4.1,None,MKIII,316,24.0,2010-07-02,5.18,52.1
6146,1433227,59827,total_ozone_column,334.7,Dobson-units,MKIII,316,15.0,2010-07-03,5.18,52.1
6147,1433258,59828,total_ozone_column,334.9,Dobson-units,MKIII,316,24.0,2010-07-03,5.18,52.1
6148,1433227,59827,standard_deviation_ozone,3.8,None,MKIII,316,15.0,2010-07-03,5.18,52.1
6149,1433258,59828,standard_deviation_ozone,3.9,None,MKIII,316,24.0,2010-07-03,5.18,52.1
6150,1433228,59827,total_ozone_column,336.5,Dobson-units,MKIII,316,15.0,2010-07-04,5.18,52.1
6151,1433259,59828,total_ozone_column,336.7,Dobson-units,MKIII,316,24.0,2010-07-04,5.18,52.1
6152,1433228,59827,standard_deviation_ozone,14.3,None,MKIII,316,15.0,2010-07-04,5.18,52.1
6153,1433259,59828,standard_deviation_ozone,14.3,None,MKIII,316,24.0,2010-07-04,5.18,52.1
6154,1433229,59827,total_ozone_column,356.6,Dobson-units,MKIII,316,15.0,2010-07-05,5.18,52.1
6155,1433260,59828,total_ozone_column,356.8,Dobson-units,MKIII,316,24.0,2010-07-05,5.18,52.1
6156,1433229,59827,standard_deviation_ozone,18.1,None,MKIII,316,15.0,2010-07-05,5.18,52.1
6157,1433260,59828,standard_deviation_ozone,18.1,None,MKIII,316,24.0,2010-07-05,5.18,52.1
6158,1433230,59827,total_ozone_column,358.0,Dobson-units,MKIII,316,15.0,2010-07-06,5.18,52.1
6159,1433261,59828,total_ozone_column,358.1,Dobson-units,MKIII,316,24.0,2010-07-06,5.18,52.1
6160,1433230,59827,standard_deviation_ozone,14.4,None,MKIII,316,15.0,2010-07-06,5.18,52.1
6161,1433261,59828,standard_deviation_ozone,14.4,None,MKIII,316,24.0,2010-07-06,5.18,52.1
6162,1433231,59827,total_ozone_column,321.0,Dobson-units,MKIII,316,15.0,2010-07-07,5.18,52.1
6163,1433262,59828,total_ozone_column,321.2,Dobson-units,MKIII,316,24.0,2010-07-07,5.18,52.1
6164,1433231,59827,standard_deviation_ozone,5.2,None,MKIII,316,15.0,2010-07-07,5.18,52.1
6165,1433262,59828,standard_deviation_ozone,5.3,None,MKIII,316,24.0,2010-07-07,5.18,52.1
6166,1433232,59827,total_ozone_column,333.9,Dobson-units,MKIII,316,15.0,2010-07-08,5.18,52.1
6167,1433263,59828,total_ozone_column,334.1,Dobson-units,MKIII,316,24.0,2010-07-08,5.18,52.1
6168,1433232,59827,standard_deviation_ozone,2.3,None,MKIII,316,15.0,2010-07-08,5.18,52.1
6169,1433263,59828,standard_deviation_ozone,2.3,None,MKIII,316,24.0,2010-07-08,5.18,52.1
6170,1433233,59827,total_ozone_column,332.3,Dobson-units,MKIII,316,15.0,2010-07-09,5.18,52.1
6171,1433264,59828,total_ozone_column,332.5,Dobson-units,MKIII,316,24.0,2010-07-09,5.18,52.1
6172,1433233,59827,standard_deviation_ozone,1.9,None,MKIII,316,15.0,2010-07-09,5.18,52.1
6173,1433264,59828,standard_deviation_ozone,2.0,None,MKIII,316,24.0,2010-07-09,5.18,52.1
6174,1433234,59827,total_ozone_column,317.0,Dobson-units,MKIII,316,15.0,2010-07-10,5.18,52.1
6175,1433265,59828,total_ozone_column,317.2,Dobson-units,MKIII,316,24.0,2010-07-10,5.18,52.1
6176,1433234,59827,standard_deviation_ozone,1.9,None,MKIII,316,15.0,2010-07-10,5.18,52.1
6177,1433265,59828,standard_deviation_ozone,1.9,None,MKIII,316,24.0,2010-07-10,5.18,52.1
6178,1433235,59827,total_ozone_column,317.9,Dobson-units,MKIII,316,15.0,2010-07-11,5.18,52.1
6179,1433266,59828,total_ozone_column,318.1,Dobson-units,MKIII,316,24.0,2010-07-11,5.18,52.1
6180,1433235,59827,standard_deviation_ozone,4.8,None,MKIII,316,15.0,2010-07-11,5.18,52.1
6181,1433266,59828,standard_deviation_ozone,4.8,None,MKIII,316,24.0,2010-07-11,5.18,52.1
6182,1433236,59827,total_ozone_column,331.9,Dobson-units,MKIII,316,15.0,2010-07-12,5.18,52.1
6183,1433267,59828,total_ozone_column,332.1,Dobson-units,MKIII,316,24.0,2010-07-12,5.18,52.1
6184,1433236,59827,standard_deviation_ozone,4.1,None,MKIII,316,15.0,2010-07-12,5.18,52.1
6185,1433267,59828,standard_deviation_ozone,4.1,None,MKIII,316,24.0,2010-07-12,5.18,52.1
6186,1433237,59827,total_ozone_column,329.5,Dobson-units,MKIII,316,15.0,2010-07-13,5.18,52.1
6187,1433268,59828,total_ozone_column,328.7,Dobson-units,MKIII,316,24.0,2010-07-13,5.18,52.1
6188,1433237,59827,standard_deviation_ozone,7.2,None,MKIII,316,15.0,2010-07-13,5.18,52.1
6189,1433268,59828,standard_deviation_ozone,7.2,None,MKIII,316,24.0,2010-07-13,5.18,52.1
6190,1433238,59827,total_ozone_column,311.8,Dobson-units,MKIII,316,15.0,2010-07-14,5.18,52.1
6191,1433269,59828,total_ozone_column,312.0,Dobson-units,MKIII,316,24.0,2010-07-14,5.18,52.1
6192,1433238,59827,standard_deviation_ozone,2.7,None,MKIII,316,15.0,2010-07-14,5.18,52.1
6193,1433269,59828,standard_deviation_ozone,2.8,None,MKIII,316,24.0,2010-07-14,5.18,52.1
6194,1433239,59827,total_ozone_column,348.9,Dobson-units,MKIII,316,15.0,2010-07-15,5.18,52.1
6195,1433270,59828,total_ozone_column,347.9,Dobson-units,MKIII,316,24.0,2010-07-15,5.18,52.1
6196,1433239,59827,standard_deviation_ozone,13.0,None,MKIII,316,15.0,2010-07-15,5.18,52.1
6197,1433270,59828,standard_deviation_ozone,11.8,None,MKIII,316,24.0,2010-07-15,5.18,52.1
6198,1433240,59827,total_ozone_column,313.8,Dobson-units,MKIII,316,15.0,2010-07-16,5.18,52.1
6199,1433271,59828,total_ozone_column,313.9,Dobson-units,MKIII,316,24.0,2010-07-16,5.18,52.1
6200,1433240,59827,standard_deviation_ozone,2.4,None,MKIII,316,15.0,2010-07-16,5.18,52.1
6201,1433271,59828,standard_deviation_ozone,2.4,None,MKIII,316,24.0,2010-07-16,5.18,52.1
6202,1433241,59827,total_ozone_column,371.3,Dobson-units,MKIII,316,15.0,2010-07-17,5.18,52.1
6203,1433272,59828,total_ozone_column,371.6,Dobson-units,MKIII,316,24.0,2010-07-17,5.18,52.1
6204,1433241,59827,standard_deviation_ozone,16.4,None,MKIII,316,15.0,2010-07-17,5.18,52.1
6205,1433272,59828,standard_deviation_ozone,16.3,None,MKIII,316,24.0,2010-07-17,5.18,52.1
6206,1433242,59827,total_ozone_column,327.7,Dobson-units,MKIII,316,15.0,2010-07-18,5.18,52.1
